Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
303,304,Synset('kiss_of_death.n.01'),9,the whole city wa affected by the irremediable kiss of death,Synset('calamity.n.01'),8,the whole city was affected by the irremediable calamity,0
304,305,Synset('spot_check.n.01'),12,they made a spot check of their equipment,Synset('check.n.06'),11,they made a check of their equipment,0
305,306,Synset('naturalness.n.01'),5,he accepted the naturalness of death,Synset('sincerity.n.03'),6,he accepted the sincerity of death,1
307,308,Synset('precaution.n.01'),12,he put an ice pack on the injury as a precaution,Synset('backstop.n.03'),13,he put an ice pack on the injury a a backstop,1
308,309,Synset('costume.n.04'),10,he wore his national costume,Synset('rigout.n.01'),11,he wore his national rigout,1
309,310,Synset('syndrome.n.01'),10,"the syndrome of shopping mall , house , and road created a new town",Synset('complex.n.01'),9,"the complex of shopping malls, houses, and roads created a new town",0
310,311,Synset('crisis.n.02'),7,after the crisis the patient either dies or gets better,Synset('emergency.n.01'),8,after the emergency the patient either dy or get better,1
311,312,Synset('sighting.n.01'),11,he went out to have a sighting,Synset('look.n.02'),9,he went out to have a look,0
312,313,Synset('ideogram.n.01'),8,Chinese characters are ideograms,Synset('logogram.n.01'),9,chinese character are logogram,1
313,314,Synset('cloud.n.05'),7,he tried to shield me from cloud,Synset('suspicion.n.03'),6,he tried to shield me from suspicion,0
314,315,Synset('deliberation.n.02'),9,a little deliberation would have deterred them,Synset('think.n.01'),10,a little think would have deterred them,1
315,316,Synset('screwup.n.01'),10,he accomplished little due to the screwup of his energy,Synset('mismanagement.n.01'),9,he accomplished little due to the mismanagement of his energies,0
316,317,Synset('wash.n.08'),11,he had doubt about the whole wash,Synset('enterprise.n.01'),9,he had doubts about the whole enterprise,0
319,320,Synset('shadow.n.06'),8,his only shadow wa the police,Synset('recourse.n.02'),7,his only recourse was the police,0
320,321,Synset('failure.n.03'),7,he felt that his entire life had been a failure,Synset('dead_duck.n.01'),8,he felt that his entire life had been a dead duck,1
321,322,Synset('mainstream.n.01'),8,19th century mainstream,Synset('thought.n.03'),7,19th century thought,0
322,323,Synset('wildlife.n.01'),7,the ocean are teeming with wildlife,Synset('life.n.10'),6,the oceans are teeming with life,0
323,324,Synset('crossover.n.03'),9,the necessary fund were obtained by the government 's crossover of the company 's operating unit,Synset('appropriation.n.03'),7,the necessary funds were obtained by the government's appropriation of the company's operating unit,0
324,325,Synset('possibility.n.04'),9,bankruptcy is always a possibility,Synset('possible.n.01'),10,bankruptcy is always a possible,1
325,326,Synset('story.n.02'),8,he writes stories for the magazines,Synset('parable.n.02'),9,he writes parable for the magazine,1
327,328,Synset('putout.n.01'),9,you only get 3 putout per inning,Synset('out.n.01'),8,you only get 3 outs per inning,0
328,329,Synset('expression.n.01'),7,a sad expression,Synset('sparkle.n.01'),10,a sad sparkle,1
329,330,Synset('motion.n.04'),5,they were in a state of steady motion,Synset('shaking.n.02'),6,they were in a state of steady shaking,1
330,331,Synset('commitment.n.03'),8,the teacher tried to increase his student ' commitment in class activity,Synset('engagement.n.07'),7,the teacher tried to increase his students' engagement in class activities,0
331,332,Synset('semblance.n.01'),6,he hoped his claims would have a semblance of authenticity,Synset('color_of_law.n.01'),7,he hoped his claim would have a color of law of authenticity,1
332,333,Synset('toasting.n.01'),10,toasting can be a great art,Synset('cooking.n.01'),9,cooking can be a great art,0
333,334,Synset('spin.n.05'),13,her spin of milton 's verse wa extraordinarily moving,Synset('rendition.n.04'),12,her rendition of Milton's verse was extraordinarily moving,0
334,335,Synset('backlash.n.02'),9,he encountered a general feeling of backlash from many citizen,Synset('resistance.n.01'),7,he encountered a general feeling of resistance from many citizens,0
335,336,Synset('shortness.n.01'),8,the shortness of the table wa 5 foot,Synset('length.n.01'),7,the length of the table was 5 feet,0
336,337,Synset('readiness.n.01'),5,putting them in readiness,Synset('strip_alert.n.01'),7,putting them in strip alert,1
338,339,Synset('air.n.03'),5,an air of mystery,Synset('note.n.05'),6,an note of mystery,1
339,340,Synset('reluctance.n.02'),8,his reluctance to cooperate vetoed every proposal i made,Synset('unwillingness.n.01'),7,his unwillingness to cooperate vetoed every proposal I made,0
340,341,Synset('playfulness.n.02'),6,her playfulness surprised me,Synset('humor.n.02'),7,her humor surprised me,1
341,342,Synset('jirga.n.01'),8,most criminal cases are handled by a tribal Jirga rather than by laws or police,Synset('loya_jirga.n.01'),9,most criminal case are handled by a tribal loya jirga rather than by law or police,1
342,343,Synset('involvement.n.02'),5,he escaped involvement in the accident,Synset('implication.n.05'),6,he escaped implication in the accident,1
343,344,Synset('control.n.11'),12,they wanted to repeal all the legislation that imposed economic controls,Synset('ceiling.n.03'),13,they wanted to repeal all the legislation that imposed economic ceiling,1
344,345,Synset('ready.n.01'),6,putting them in ready,Synset('readiness.n.01'),5,putting them in readiness,0
348,349,Synset('mound.n.04'),7,they built small mounds to hide behind,Synset('rampart.n.01'),9,they built small rampart to hide behind,1
349,350,Synset('orbital_rotation.n.01'),9,the orbital rotation of the wind,Synset('turning.n.04'),7,the turning of the wind,0
350,351,Synset('connection.n.02'),6,the connection between church and state is inescapable,Synset('consistency.n.03'),8,the consistency between church and state is inescapable,1
351,352,Synset('syndrome.n.01'),10,"the syndrome of shopping mall , house , and road created a new town",Synset('complex.n.01'),9,"the complex of shopping malls, houses, and roads created a new town",0
354,355,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,Synset('superficiality.n.02'),9,take into account the superficiality at that end of the pool before you dive,1
356,357,Synset('vermin.n.02'),9,he sprayed the garden to get rid of vermin,Synset('pest.n.04'),8,he sprayed the garden to get rid of pests,0
357,358,Synset('draft.n.04'),8,i asked for a hot draft,Synset('drink.n.01'),7,I asked for a hot drink,0
358,359,Synset('blessing.n.01'),9,he gave the project his blessing,Synset('carrot.n.04'),11,he gave the project his carrot,1
360,361,Synset('starter.n.07'),7,the starter of cell in a petri dish,Synset('culture.n.04'),6,the culture of cells in a Petri dish,0
361,362,Synset('period.n.07'),9,his answer wa just a punctuation period,Synset('mark.n.10'),7,his answer was just a punctuation mark,0
363,364,Synset('site.n.01'),8,a good site for the school,Synset('dig.n.01'),9,a good dig for the school,1
364,365,Synset('swallow.n.02'),7,one swallow of the liquid was enough,Synset('gulp.n.01'),8,one gulp of the liquid wa enough,1
365,366,Synset('life.n.10'),6,the oceans are teeming with life,Synset('wildlife.n.01'),7,the ocean are teeming with wildlife,1
366,367,Synset('turkey.n.05'),8,the play wa a dismal turkey,Synset('flop.n.03'),7,the play was a dismal flop,0
367,368,Synset('lid.n.02'),8,he removed the lid of the carton,Synset('top.n.09'),7,he removed the top of the carton,0
369,370,Synset('life.n.01'),6,social life,Synset('ghetto.n.02'),7,social ghetto,1
370,371,Synset('occasion.n.05'),8,there was never an occasion for her to demonstrate her skill,Synset('bazaar.n.03'),10,there wa never an bazaar for her to demonstrate her skill,1
371,372,Synset('momentum.n.02'),6,the momentum of the particles was deduced from meteoritic velocities,Synset('angular_momentum.n.01'),7,the angular momentum of the particle wa deduced from meteoritic velocity,1
372,373,Synset('roller_coaster.n.01'),7,the industrial revolution wa a period of great roller coaster,Synset('turbulence.n.03'),6,the industrial revolution was a period of great turbulence,0
373,374,Synset('head.n.07'),7,the mower cut off the head of the grass,Synset('top.n.01'),6,the mower cuts off the tops of the grass,0
374,375,Synset('bulge.n.01'),8,the gun in his pocket made an obvious bulge,Synset('belly.n.03'),9,the gun in his pocket made an obvious belly,1
375,376,Synset('unwillingness.n.01'),7,his unwillingness to cooperate vetoed every proposal I made,Synset('reluctance.n.02'),8,his reluctance to cooperate vetoed every proposal i made,1
376,377,Synset('merry-go-round.n.01'),9,the event today were a merry-go-round of yesterday 's,Synset('repeat.n.01'),7,the events today were a repeat of yesterday's,0
379,380,Synset('rein.n.02'),7,the deterrent rein of nuclear weapon,Synset('power.n.01'),5,the deterrent power of nuclear weapons,0
382,383,Synset('energy.n.04'),8,his writing conveys great energy,Synset('sparkle.n.01'),10,his writing conveys great sparkle,1
383,384,Synset('education.n.03'),8,education is a preparation for life,Synset('mastering.n.01'),9,mastering is a preparation for life,1
384,385,Synset('composition.n.09'),7,he envied the composition of their faculty,Synset('paste-up.n.01'),8,he envied the paste-up of their faculty,1
385,386,Synset('preliminary_prospectus.n.01'),13,he found it in the sears preliminary prospectus,Synset('catalog.n.01'),11,he found it in the Sears catalog,0
386,387,Synset('connection.n.02'),6,the connection between church and state is inescapable,Synset('interconnection.n.01'),7,the interconnection between church and state is inescapable,1
387,388,Synset('flat.n.01'),6,they emerged from the wood onto a vast open flat,Synset('plain.n.01'),5,they emerged from the woods onto a vast open plain,0
390,391,Synset('separation.n.04'),9,the separation of wheat from chaff,Synset('winnow.n.01'),10,the winnow of wheat from chaff,1
392,393,Synset('drawback.n.01'),8,he pointed out all the drawbacks to my plan,Synset('catch.n.01'),9,he pointed out all the catch to my plan,1
393,394,Synset('shadow.n.06'),8,his only shadow wa the police,Synset('recourse.n.02'),7,his only recourse was the police,0
394,395,Synset('back_door.n.01'),11,he gained back door to the building,Synset('access.n.06'),10,he gained access to the building,0
395,396,Synset('stress.n.03'),9,the red light gave the central figure increased stress,Synset('emphasis.n.01'),8,the red light gave the central figure increased emphasis,0
396,397,Synset('piece.n.02'),6,they reduced the price on many piece,Synset('item.n.03'),5,they reduced the price on many items,0
397,398,Synset('birth.n.01'),6,they divorced after the birth of the child,Synset('cradle.n.03'),7,they divorced after the cradle of the child,1
398,399,Synset('anchor.n.02'),9,the policy found little public anchor,Synset('support.n.03'),8,the policy found little public support,0
399,400,Synset('birthright.n.01'),5,my only birthright wa my mother 's blessing,Synset('inheritance.n.04'),4,my only inheritance was my mother's blessing,0
400,401,Synset('book.n.02'),8,they improve their book every year,Synset('product.n.02'),7,they improve their product every year,0
401,402,Synset('open_secret.n.01'),7,the combination to the safe wa a open secret,Synset('secret.n.01'),6,the combination to the safe was a secret,0
402,403,Synset('exception.n.03'),8,his authority is beyond exception,Synset('caption.n.01'),9,his authority is beyond caption,1
403,404,Synset('influence.n.01'),6,used her parents' influence to get the job,Synset('heartbeat.n.03'),8,used her parent ' heartbeat to get the job,1
405,406,Synset('axial_rotation.n.01'),9,wheels in axial rotation,Synset('wallow.n.02'),10,wheel in wallow,1
406,407,Synset('waste.n.02'),7,if the effort brings no compensating gain it is a waste,Synset('waste_of_money.n.01'),8,if the effort brings no compensating gain it is a waste of money,1
407,408,Synset('intention.n.03'),9,followed my father of my own intention,Synset('volition.n.02'),8,followed my father of my own volition,0
408,409,Synset('reputation.n.03'),8,she lost all reputation for him,Synset('respect.n.03'),6,she lost all respect for him,0
409,410,Synset('goner.n.01'),10,they prey on the hope of the goner,Synset('desperate.n.01'),9,they prey on the hopes of the desperate,0
410,411,Synset('royal_road.n.01'),9,the royal road to fame,Synset('road.n.02'),8,the road to fame,0
412,413,Synset('skill.n.02'),6,the skill of a well-trained boxer,Synset('bravura.n.01'),8,the bravura of a well-trained boxer,1
413,414,Synset('level.n.07'),6,he ha a special level in my thought,Synset('place.n.03'),5,he has a special place in my thoughts,0
414,415,Synset('congestion.n.02'),7,he did n't like the congestion on the beach,Synset('crowding.n.01'),6,he didn't like the crowding on the beach,0
415,416,Synset('mixed_marriage.n.01'),8,he wanted to have a good job before starting a mixed marriage,Synset('family.n.02'),6,he wanted to have a good job before starting a family,0
