Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
8479,8480,Synset('investigate.v.02'),4,The district attorney's office investigated reports of possible irregularities,Synset('spy.v.04'),5,spy for the Russians,1
8480,8481,Synset('permeate.v.01'),3,An atmosphere of distrust has permeated this administration,Synset('penetrate.v.01'),2,The bullet penetrated her chest,0
8481,8482,Synset('sit.v.04'),5,When does the court of law sit?,Synset('convene.v.01'),4,The council convened last week,0
8482,8483,Synset('erupt.v.05'),4,Vesuvius erupts once in a while,Synset('explode.v.02'),3,The champagne bottle exploded,0
8485,8486,Synset('disembark.v.01'),3,The passengers disembarked at Southampton,Synset('land.v.01'),2,The bird landed on the highest branch,0
8495,8496,Synset('rear.v.01'),4,The horse reared in terror,Synset('straighten.v.03'),3,The students straightened when the teacher entered,0
8496,8497,Synset('build.v.06'),3,build a modern nation,Synset('develop.v.01'),2,Her company developed a new kind of building material that withstands all kinds of weather,0
8499,8500,Synset('overbear.v.01'),5,"overbear criticism, protest, or arguments",Synset('influence.v.01'),3,The artist's work influenced the young painter,0
8512,8513,Synset('anger.v.01'),3,The news angered him,Synset('madden.v.03'),4,His behavior is maddening,1
8515,8516,Synset('call.v.14'),8,Call a loan,Synset('demand.v.03'),7,The bank demanded payment of the loan,0
8517,8518,Synset('falcon.v.01'),4,The tribes like to falcon in the desert,Synset('hunt.v.01'),3,Goering often hunted wild boars in Poland,0
8518,8519,Synset('score.v.06'),3,She scored high on the SAT,Synset('test.v.05'),4,She tested high on the LSAT and was admitted to all the good law schools,1
8521,8522,Synset('rape.v.01'),2,The woman was raped on her way home at night,Synset('gang-rape.v.01'),3,The prisoner was gang-raped,1
8525,8526,Synset('entertain.v.02'),5,He entertained the notion of moving to South America,Synset('contemplate.v.02'),4,I contemplated leaving school and taking a full-time job,0
8526,8527,Synset('blow.v.20'),2,blow a horse,Synset('rest.v.03'),1,He rested his bad leg,0
8537,8538,Synset('horripilate.v.02'),3,Hitchcock movies horripilate me,Synset('sensitize.v.02'),1,She sensitized me with respect to gender differences in this traditional male-dominated society,0
8538,8539,Synset('gauge.v.05'),4,gauge the instruments,Synset('standardize.v.01'),3,The weights and measures were standardized,0
8540,8541,Synset('converge.v.03'),4,The crowd converged on the movie star,Synset('concentrate.v.05'),5,These groups concentrate in the inner cities,1
8552,8553,Synset('cloud.v.08'),6,The chemical clouded the liquid to which it was added,Synset('dull.v.07'),5,Middle age dulled her appetite for travel,0
8554,8555,Synset('bloat.v.02'),5,Hunger bloated the child's belly,Synset('distend.v.02'),6,The gas distended the animal's body,1
8561,8562,Synset('develop.v.01'),2,Her company developed a new kind of building material that withstands all kinds of weather,Synset('build.v.06'),3,build a modern nation,1
8562,8563,Synset('decrease.v.02'),2,He decreased his staff,Synset('slash.v.04'),4,Prices were slashed,1
8568,8569,Synset('evolve.v.02'),6,Modern man evolved a long time ago,Synset('increase.v.01'),3,The amount of work increased,0
8569,8570,Synset('play.v.15'),5,He is playing his cards close to his chest,Synset('cover.v.23'),6,Smith covered again,1
8573,8574,Synset('sputter.v.01'),4,sputtering engines,Synset('pop.v.03'),3,The cork of the champagne bottle popped,0
8576,8577,Synset('jam.v.03'),6,jam a toe,Synset('bruise.v.01'),5,I bruised my knee,0
8578,8579,Synset('drop.v.02'),3,the bombs are dropping on enemy targets,Synset('dip.v.08'),5,The sun dipped below the horizon,1
8580,8581,Synset('surmount.v.02'),4,The scarf surmounted the gown,Synset('pinnacle.v.01'),5,pinnacle a pediment,1
8583,8584,Synset('decussate.v.01'),4,this nerve decussates the other,Synset('meet.v.01'),1,I'll probably see you at the meeting,0
8597,8598,Synset('denationalize.v.01'),2,The steel industry was denationalized,Synset('privatize.v.01'),3,The oil industry was privatized,1
8599,8600,Synset('pick.v.02'),2,pick mushrooms,Synset('mushroom.v.01'),3,We went mushrooming in the Fall,1
8604,8605,Synset('mirror.v.02'),8,The plane crash in Milan mirrored the attack in the World Trade Center,Synset('reflect.v.07'),7,The mess in his dorm room reflects on the student,0
8605,8606,Synset('procure.v.01'),3,He procured extra cigarettes even though they were rationed,Synset('copyright.v.01'),4,did you copyright your manuscript?,1
8606,8607,Synset('perturb.v.03'),5,The orbits of these stars were perturbed by the passings of a comet,Synset('deviate.v.03'),4,The river was deviated to prevent flooding,0
8611,8612,Synset('unstuff.v.01'),2,The medicine unstuffed my nose in minutes!,Synset('unblock.v.01'),3,the procedure unblocked his arteries,1
8616,8617,Synset('depend.v.01'),2,That depends,Synset('hang_by_a_thread.v.01'),3,His life now hangs by a thread,1
8623,8624,Synset('schedule.v.02'),3,I scheduled an exam for this afternoon,Synset('program.v.01'),4,program the 80th birthday party,1
8631,8632,Synset('overshadow.v.01'),4,the tragedy overshadowed the couple's happiness,Synset('brood.v.02'),3,The terrible vision brooded over her all day long,0
8633,8634,Synset('indispose.v.03'),2,She was indisposed,Synset('trample.v.02'),5,The passerby was trampled by an elephant,1
8636,8637,Synset('fasten.v.02'),4,This dress fastens in the back,Synset('glue.v.02'),5,His eyes were glued on her,1
8638,8639,Synset('elect.v.01'),3,We elected him chairman of the board,Synset('co-opt.v.01'),4,The church members co-opted individuals from similar backgrounds to replenish the congregation,1
8650,8651,Synset('bundle.v.01'),6,he bundled up his few possessions,Synset('encase.v.01'),4,my feet were encased in mud,0
8653,8654,Synset('reseat.v.03'),4,The usher insisted on reseating us,Synset('seat.v.01'),3,The host seated me next to Mrs. Smith,0
8655,8656,Synset('pump.v.02'),3,pump bullets into the dummy,Synset('blast.v.07'),2,the gunman blasted away,0
8658,8659,Synset('wilt.v.01'),5,My opponent was wilting,Synset('weaken.v.02'),4,The prisoner's resistance weakened after seven days,0
8659,8660,Synset('help.v.01'),2,Everyone helped out during the earthquake,Synset('facilitate.v.01'),3,you could facilitate the process by sharing your knowledge,1
8666,8667,Synset('crush.v.04'),5,The car crushed the toy,Synset('bruise.v.03'),6,bruise the berries with a wooden spoon and strain them,1
8667,8668,Synset('crouch.v.01'),4,he crouched down,Synset('huddle.v.02'),5,They huddled outside in the rain,1
8668,8669,Synset('take_in.v.04'),5,take in the sights,Synset('tour.v.01'),3,We toured the Provence this summer,0
8676,8677,Synset('assign.v.04'),3,The teacher assigned him to lead his classmates in the exercise,Synset('detail.v.02'),4,The ambulances were detailed to the fire station,1
8683,8684,Synset('sign.v.05'),4,He signed his disapproval with a dismissive hand gesture,Synset('whistle.v.06'),5,She whistled for her maid,1
8684,8685,Synset('settle.v.04'),1,The immigrants settled in the Midwest,Synset('resettle.v.01'),2,The immigrants had to resettle,1
8686,8687,Synset('lock.v.03'),3,The therapist noticed that the patient's knees tended to lock in this exercise,Synset('engage.v.06'),2,make sure the gear is engaged,0
8700,8701,Synset('rediscover.v.01'),2,I rediscovered the books that I enjoyed as a child,Synset('discover.v.07'),1,Who discovered the North Pole?,0
8704,8705,Synset('bolster.v.01'),4,bolster morale,Synset('reinforce.v.01'),3,he reinforced the concrete,0
8708,8709,Synset('march.v.03'),3,He marched into the classroom and announced the exam,Synset('troop.v.02'),4,They children trooped into the room,1
8715,8716,Synset('dynamite.v.01'),4,The rock was dynamited,Synset('explode.v.01'),3,We exploded the nuclear bomb,0
8718,8719,Synset('demote.v.01'),3,She was demoted because she always speaks up,Synset('reduce.v.03'),4,He reduced the population to slavery,1
8719,8720,Synset('claim.v.01'),2,He claimed that he killed the burglar,Synset('contend.v.01'),3,He contended that Communism had no future,1
8720,8721,Synset('protect.v.01'),3,Weatherbeater protects your roof from the rain,Synset('mothproof.v.01'),4,mothproof woollen clothes during the summer,1
8730,8731,Synset('hospitalize.v.01'),4,Mother had to be hospitalized because her blood pressure was too high,Synset('commit.v.03'),3,"After the second episode, she had to be committed",0
8733,8734,Synset('reflect.v.07'),7,The mess in his dorm room reflects on the student,Synset('mirror.v.02'),8,The plane crash in Milan mirrored the attack in the World Trade Center,1
8740,8741,Synset('charge.v.07'),3,The defense attorney charged that the jurors were biased,Synset('tax.v.04'),4,They taxed him failure to appear in court,1
8741,8742,Synset('misname.v.01'),4,These misnamed philanthropists,Synset('call.v.02'),3,He called me a bastard,0
8744,8745,Synset('stoop.v.04'),6,the rocks stooped down over the hiking path,Synset('slope.v.01'),5,The terrain sloped down,0
8747,8748,Synset('tend.v.02'),5,She tends to the children,Synset('landscape.v.02'),7,My sons landscapes for corporations and earns a good living,1
8753,8754,Synset('pucker.v.03'),5,her lips puckered,Synset('wrinkle.v.02'),4,The dress got wrinkled,0
8761,8762,Synset('produce.v.04'),3,The proud father produced many pictures of his baby,Synset('turn_on.v.03'),4,Turn on the charm,1
8762,8763,Synset('begin.v.09'),3,This economic measure doesn't even begin to deal with the problem of inflation,Synset('achieve.v.01'),2,she achieved her goal despite setbacks,0
8772,8773,Synset('defame.v.01'),2,The journalists have defamed me!,Synset('assassinate.v.02'),3,He assassinated his enemy's character,1
8780,8781,Synset('challenge.v.01'),9,She challenged his claims,Synset('call.v.20'),10,He deserves to be called on that,1
8782,8783,Synset('provide.v.02'),3,The hostess provided lunch for all the guests,Synset('feed.v.07'),4,This dish feeds six,1
8797,8798,Synset('scan.v.01'),2,the surgeon scanned the X-ray,Synset('examine.v.02'),1,The customs agent examined the baggage,0
8800,8801,Synset('mine.v.02'),4,The Vietnamese mined Cambodia,Synset('countermine.v.02'),5,We countermined the banks of the river,1
8802,8803,Synset('inflate.v.03'),2,The war inflated the economy,Synset('reflate.v.02'),3,These measures reflated the economy,1
8813,8814,Synset('attaint.v.02'),8,the man was attainted,Synset('condemn.v.04'),7,Her strange behavior condemned her,0
8816,8817,Synset('prick.v.02'),3,The needle pricked his skin,Synset('hurt.v.06'),2,Were you hurting after the accident?,0
8820,8821,Synset('push.v.01'),2,He pushed the table into a corner,Synset('jostle.v.02'),3,The passengers jostled each other in the overcrowded train,1
8826,8827,Synset('announce.v.03'),4,He announced the winners of the spelling bee,Synset('name.v.02'),3,Many senators were named in connection with the scandal,0
8827,8828,Synset('privatize.v.01'),3,The oil industry was privatized,Synset('denationalize.v.01'),2,The steel industry was denationalized,0
8829,8830,Synset('execute.v.07'),7,The President executed the treaty,Synset('sign.v.03'),6,He signed to play the casino on Dec. 18,0
8830,8831,Synset('claret.v.01'),3,They were clareting until well past midnight,Synset('drink.v.02'),2,We were up drinking all night,0
8833,8834,Synset('convulse.v.01'),3,The comedian convulsed the crowd,Synset('amuse.v.02'),2,The clown amused the children,0
8835,8836,Synset('guess.v.04'),3,He guessed the right number of beans in the jar and won the prize,Synset('tell.v.05'),4,He could tell that she was unhappy,1
8837,8838,Synset('insulate.v.01'),2,We had his bedroom insulated before winter came,Synset('weatherstrip.v.01'),3,The window must be weatherstripped before the cold weather sets in,1
8839,8840,Synset('reseat.v.03'),4,The usher insisted on reseating us,Synset('seat.v.01'),3,The host seated me next to Mrs. Smith,0
8840,8841,Synset('avail.v.02'),3,It will avail them to dispose of their booty,Synset('help.v.01'),2,Everyone helped out during the earthquake,0
8844,8845,Synset('wrinkle.v.02'),4,The dress got wrinkled,Synset('pucker.v.01'),5,She puckered her lips,1
8849,8850,Synset('recede.v.03'),2,the unhappy memories of her childhood receded as she grew older,Synset('ebb.v.03'),3,The patient's strength ebbed away,1
8851,8852,Synset('crowd.v.03'),4,men in straw boaters and waxed mustaches crowded the verandah,Synset('press.v.06'),6,The crowds pressed along the street,1
8861,8862,Synset('disarrange.v.01'),2,My son disarranged the papers on my desk,Synset('ruffle.v.08'),3,ruffle the surface of the water,1
8868,8869,Synset('roll_over.v.02'),9,roll over a loan,Synset('renegociate.v.02'),8,We renegociated our old mortgage now that the interest rates have come down,0
8876,8877,Synset('charge.v.03'),2,Will I get charged for this service?,Synset('tithe.v.02'),4,The wool was tithed,1
8881,8882,Synset('enter.v.01'),1,the boat entered an area of shallow marshes,Synset('probe.v.02'),3,probe an anthill,1
8883,8884,Synset('rename.v.02'),3,He was renamed Minister of the Interior,Synset('appoint.v.02'),1,He was appointed deputy manager,0
8886,8887,Synset('approximate.v.01'),4,Her results approximate my own,Synset('resemble.v.01'),3,She resembles her mother very much,0
8888,8889,Synset('submit.v.02'),5,I submit to you that the accused is guilty,Synset('propose.v.01'),4,the senator proposed to abolish the sales tax,0
8893,8894,Synset('pockmark.v.01'),6,Her face was pockmarked by the disease,Synset('deface.v.01'),4,scars defaced her cheeks,0
8894,8895,Synset('move.v.04'),1,We moved from Idaho to Nebraska,Synset('evacuate.v.01'),2,"After the earthquake, residents were evacuated",1
8895,8896,Synset('investigate.v.02'),4,The district attorney's office investigated reports of possible irregularities,Synset('spy.v.04'),5,spy for the Russians,1
8898,8899,Synset('liquidate.v.03'),4,I had to liquidate my holdings to pay off my ex-husband,Synset('cash.v.01'),3,I cashed the check as soon as it arrived in the mail,0
8905,8906,Synset('formalize.v.01'),4,We formalized the appointment and gave him a title,Synset('ritualize.v.01'),5,The growing up of children has become ritualized in many cultures,1
